"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"19","Burkina Faso","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","645000","10"
"19","Burkina Faso","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","454298","2"
"19","Burkina Faso","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","732887","10"
"19","Burkina Faso","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","642285","10"
"19","Burkina Faso","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","474631","2"
"17","Burundi","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","232730","4"
"17","Burundi","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","221440","4"
"17","Burundi","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","209849","4"
"17","Burundi","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","199522","4"
"17","Burundi","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","188458","4"
"17","Burundi","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","153245","2"
"17","Burundi","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","240554","4"
"17","Burundi","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","233221","4"
"17","Burundi","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","227568","4"
"17","Burundi","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","221304","4"
"17","Burundi","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","214398","4"
"17","Burundi","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","179799","2"
"108","Cambodia","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","988626","11"
"108","Cambodia","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","917389","12"
"108","Cambodia","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","802000","13"
"108","Cambodia","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","590932","14"
"108","Cambodia","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","932126","11"
"108","Cambodia","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","878186","12"
"108","Cambodia","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","738000","13"
"108","Cambodia","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","490359","14"
"254","Canada","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12313190","2"
"254","Canada","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11558910","15"
"254","Canada","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10731635","2"
"254","Canada","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","9935525","2"
"254","Canada","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11594915","2"
"254","Canada","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10902295","15"
"254","Canada","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10175035","2"
"254","Canada","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","9416560","2"
"28","Cape Verde","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","131759",""
"28","Cape Verde","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","127870",""
"28","Cape Verde","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","124133",""
"28","Cape Verde","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","120542",""
"28","Cape Verde","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","78708",""
"28","Cape Verde","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","125652",""
"28","Cape Verde","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","121924",""
"28","Cape Verde","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","118351",""
"28","Cape Verde","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","114928",""
"28","Cape Verde","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","71891",""
"22","Central African Republic","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","595969",""
"22","Central African Republic","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","460631",""
"22","Central African Republic","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","598880",""
"22","Central African Republic","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","452808",""
"216","Chile","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7133998",""
"216","Chile","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7054699",""
"216","Chile","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6723802",""
"216","Chile","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6975401",""
"216","Chile","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6896100",""
"216","Chile","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6816808",""
"216","Chile","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6702830",""
"216","Chile","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6588854",""
"216","Chile","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6474868",""
"216","Chile","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6360891",""
"216","Chile","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6246924",""
"216","Chile","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6130540",""
"216","Chile","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6014160",""
"216","Chile","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5775645",""
"216","Chile","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5897780",""
"216","Chile","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5781403",""
"216","Chile","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5665030",""
"216","Chile","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6832205",""
"216","Chile","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6754181",""
"216","Chile","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6366311",""
"216","Chile","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6676157",""
"216","Chile","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6598130",""
"216","Chile","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6520105",""
"216","Chile","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6403647",""
"216","Chile","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6287197",""
"216","Chile","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6170742",""
"216","Chile","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6054287",""
"216","Chile","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5937831",""
"216","Chile","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5817064",""
"216","Chile","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5696296",""
"216","Chile","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5364760",""
"216","Chile","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5575529",""
"216","Chile","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5454764",""
"216","Chile","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5333998",""
"94","China","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","223506276","16"
"94","China","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","235264707","16"
"217","Colombia","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12302362",""
"217","Colombia","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","9786011",""
"217","Colombia","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11211708",""
"217","Colombia","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8927542",""
"27","Comoros","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","63219","17"
"27","Comoros","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","64000","17"
"263","Cook Islands","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5495",""
"263","Cook Islands","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5730",""
"218","Costa Rica","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1273695","2"
"218","Costa Rica","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1244925","2"
"218","Costa Rica","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1211931","2"
"218","Costa Rica","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1186329","2"
"218","Costa Rica","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1153166","2"
"218","Costa Rica","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1149042","2"
"218","Costa Rica","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","818943","2"
"218","Costa Rica","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","746896","2"
"218","Costa Rica","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","729458","2"
"218","Costa Rica","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","714145","2"
"218","Costa Rica","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","694787","2"
"218","Costa Rica","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","691222","2"
"218","Costa Rica","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","683451","2"
"218","Costa Rica","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","679244","2"
"218","Costa Rica","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","665174","2"
"218","Costa Rica","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","645703","2"
"218","Costa Rica","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","623045","2"
"218","Costa Rica","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","604083","2"
