"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"46","Morocco","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6494000","4"
"46","Morocco","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6469000","4"
"46","Morocco","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6446000","4"
"46","Morocco","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6415000","4"
"46","Morocco","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6311564",""
"46","Morocco","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6176000","4"
"46","Morocco","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6151000","4"
"46","Morocco","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6123000","4"
"46","Morocco","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6100000","4"
"46","Morocco","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6071000","4"
"49","Mozambique","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6057924","44"
"49","Mozambique","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5440190","44"
"116","Myanmar","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4465686","45"
"116","Myanmar","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12841472","46"
"116","Myanmar","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4406185","45"
"116","Myanmar","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12360064","46"
"56","Namibia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","639336","47"
"56","Namibia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","535392",""
"56","Namibia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","587363","47"
"56","Namibia","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","491848",""
"122","Nepal","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9368405","11"
"122","Nepal","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8456405","2"
"122","Nepal","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9255272","11"
"122","Nepal","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8338973","2"
"188","Netherlands","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2783870","2"
"188","Netherlands","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2809248","2"
"188","Netherlands","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2823056","48"
"188","Netherlands","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2824674","2"
"188","Netherlands","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2823159","2"
"188","Netherlands","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2872000","2"
"188","Netherlands","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2912902","2"
"188","Netherlands","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2934672","2"
"188","Netherlands","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2959703","2"
"188","Netherlands","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2985037","2"
"188","Netherlands","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3008383","2"
"188","Netherlands","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3007158","2"
"188","Netherlands","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","823983","2"
"188","Netherlands","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","818152","49"
"188","Netherlands","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","831639","49"
"188","Netherlands","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","834579","2"
"188","Netherlands","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","839166","2"
"188","Netherlands","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","834519","2"
"188","Netherlands","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","829686","2"
"188","Netherlands","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","823201","2"
"188","Netherlands","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2789380","2"
"188","Netherlands","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2817900","2"
"188","Netherlands","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2834545","48"
"188","Netherlands","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2835458","2"
"188","Netherlands","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2834535","2"
"188","Netherlands","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2882917","2"
"188","Netherlands","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2924212","2"
"188","Netherlands","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2946414","2"
"188","Netherlands","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2972461","2"
"188","Netherlands","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3000131","2"
"188","Netherlands","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3025717","2"
"188","Netherlands","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3026107","2"
"188","Netherlands","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","845983","2"
"188","Netherlands","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","840195","49"
"188","Netherlands","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","854711","49"
"188","Netherlands","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","858133","2"
"188","Netherlands","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","863458","2"
"188","Netherlands","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","859003","2"
"188","Netherlands","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","854680","2"
"188","Netherlands","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","849179","2"
"274","New Caledonia","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","32255",""
"274","New Caledonia","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","34337",""
"278","New Zealand","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","252546","2"
"278","New Zealand","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","245511","50"
"278","New Zealand","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","249816","2"
"278","New Zealand","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","274017","2"
"278","New Zealand","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","273057","50"
"278","New Zealand","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","277926","2"
"238","Nicaragua","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1100892","11"
"238","Nicaragua","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1093647","11"
"238","Nicaragua","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1086427","11"
"238","Nicaragua","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1079607","11"
"238","Nicaragua","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1072376","11"
"238","Nicaragua","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1033419","11"
"238","Nicaragua","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1013215","11"
"238","Nicaragua","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","993355","11"
"238","Nicaragua","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","973840","11"
"238","Nicaragua","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1011532","11"
"238","Nicaragua","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","720557","11"
"238","Nicaragua","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","707171","11"
"238","Nicaragua","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","694737","11"
"238","Nicaragua","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","679941","11"
"238","Nicaragua","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","669672","11"
"238","Nicaragua","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1202289","11"
"238","Nicaragua","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1197050","11"
"238","Nicaragua","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1190298","11"
"238","Nicaragua","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1183622","11"
"238","Nicaragua","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1177119","11"
"238","Nicaragua","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1099800","11"
"238","Nicaragua","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1079506","11"
"238","Nicaragua","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1059516","11"
"238","Nicaragua","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1039824","11"
"238","Nicaragua","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1110518","11"
"238","Nicaragua","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","785449","11"
"238","Nicaragua","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","771719","11"
"238","Nicaragua","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","757084","11"
"238","Nicaragua","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","740506","11"
"238","Nicaragua","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","729624","11"
"57","Niger","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4644966","2"
"57","Niger","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4415748","11"
